CellID,DNA1,ECAD,CD45,CD4,CD3D,CD8A,CD45R,KI67,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
7808,24605.13,604.22,2379.43,1645.8,2532.78,355.3,371.14,436.49,625.5217391,1845.086957,69,16.40113746,5.75126457,0.936501885,0.841463415,0.442307692,-0.761671657
7809,21498.29,528.37,1910.66,1288.95,1987.19,331.44,348.58,431.13,635.4936709,1847.348101,158,18.01576117,12.86440503,0.700080509,0.81443299,0.519736842,-0.877472189
7810,18395.8,1062.17,333.64,761.57,767.44,398.9,418.72,1437.9,764.3880597,1846.343284,134,16.05945513,11.67759059,0.68648139,0.87012987,0.744444444,-0.15974389
7811,26906.65,965.1,301.33,713.8,691.82,349.38,397.83,660.74,922.7386364,1844.613636,88,12.59864127,9.213237341,0.682068625,0.926315789,0.676923077,1.176267128
7812,16244.95,1083.48,1955.03,690.59,2487.01,3411.79,392.84,678.54,982.6855346,1846.962264,159,16.08094732,12.89432209,0.597540859,0.935294118,0.706666667,0.758413137
7813,22659.16,429.79,517.73,616.61,421.18,297.34,342.54,676.91,1108.029851,1843.791045,67,10.10135095,8.600364713,0.524504985,0.930555556,0.744444444,-1.153127014
7814,17489.84,1029.88,358.94,640.55,729.01,611.5,417.64,2186.9,1624.618056,1850.09375,288,21.50763033,18.39693202,0.51802135,0.891640867,0.654545455,-1.269775869
7815,19542.32,2140.11,377.6,1018.23,1380.76,401.24,430.84,789.25,386.3295455,1846.238636,88,12.97172185,9.105155335,0.712252424,0.838095238,0.611111111,0.709982566
7816,35319.38,564.64,801.64,698.28,569.95,384.79,386.85,389.97,582.4102564,1843.512821,39,8.174382708,6.018925326,0.676638286,0.975,0.8125,1.20704683
7817,23656.58,826.46,307.55,653.9,624.31,350.09,389.64,490.12,716.6119403,1845.119403,67,11.15022613,7.793355585,0.715178861,0.917808219,0.676767677,1.437390097
7818,28753.03,877.51,1630.74,2439.67,2990.08,382.18,355.85,484.59,831.6666667,1845.076923,39,7.494233478,6.973570026,0.366228913,0.886363636,0.609375,1.214665568
7819,16587.23,954.03,277.88,639.64,708.5,346.91,423.24,1258.86,1327.969697,1844.848485,66,9.835734739,8.743687888,0.457962518,0.956521739,0.814814815,-0.866127272
7820,17366.8,430.02,932.76,627.43,527.52,513.46,335.33,1202.76,1529.326087,1845.413043,46,8.666931899,7.254460877,0.547160726,0.851851852,0.638888889,-0.918081841
7821,10581.82,501.59,1883.67,1405.74,1726.77,441.97,305.72,1189.95,1537.282051,1844.076923,39,9.435791073,5.496699927,0.812803995,0.951219512,0.722222222,1.346010931
7822,16047.24,417.34,462.74,666.12,394.56,302.66,345.58,1435,1748.2,1845.02,50,8.716711747,7.322058202,0.542582787,0.892857143,0.694444444,0.355337248
7823,18270.15,798.35,278.74,650.18,626.91,326.33,390.12,1596.2,2310.230216,1848.302158,139,18.94954952,9.97486222,0.850242951,0.891025641,0.579166667,-0.734164611
7824,23694.78,980.87,280.03,670.99,659.97,380.36,381.21,1146.71,2696.218391,1846.735632,87,15.53722799,7.827190583,0.863837778,0.878787879,0.564935065,0.505540008
7825,17248.63,1147.25,266.76,694.98,657.74,367,397.5,1295.47,2730.475,1846.358333,120,14.15057959,12.17497376,0.509641371,0.810810811,0.710059172,-0.531506529
7826,31794.96,880.48,1731.88,1101.49,3331.83,3483.8,365.61,820.49,414.7464789,1850.922535,142,17.64600955,11.21120645,0.772232964,0.835294118,0.563492063,0.235021943
7827,21985.41,528.64,1511.79,1201.9,2325.38,477.13,329.87,459.46,493.5128205,1845.153846,39,7.466996256,6.684545734,0.445640231,0.951219512,0.696428571,-0.910191626
7828,18905.37,988.29,324.89,707.77,814.79,401.27,426.21,619.48,742.8,1850.755102,245,29.85621256,12.17838635,0.913026052,0.830508475,0.528017241,1.198669602
7829,15640.81,962.8,487.77,657.58,850.81,589.33,404.72,689.3,995.1583333,1849.216667,120,14.14441112,11.55782903,0.576452797,0.888888889,0.615384615,0.264656191
7830,16560.89,815.25,284.85,650.78,661.14,336.66,361.75,1141.53,1178.148148,1847.944444,108,13.0071227,11.20380834,0.507995925,0.864,0.692307692,0.983924801
7831,20651.08,444.38,302.38,557.63,507.25,330.53,368.83,904.1,1272.375,1845.1,40,8.303082969,6.280829022,0.654056831,0.909090909,0.634920635,-1.307942836
7832,17895.7,433.33,575.86,777.52,666.26,277.6,332.48,1159.6,1555.890411,1846.438356,73,12.09410029,7.969139213,0.752206169,0.935897436,0.561538462,1.118156606
7833,21657.15,1217.49,286.26,664.1,682.63,339.62,399.54,1356.51,1582.938144,1847.525773,97,12.63201721,9.968480541,0.614208233,0.91509434,0.678321678,-0.057244023
7834,22912.24,1089.31,347.61,744.64,683.36,370.36,440.08,1665.21,1972.491525,1848.177966,118,14.27347365,11.07282745,0.631024835,0.880597015,0.655555556,1.341034438
7835,24987.49,488.16,883.35,689.05,491.97,342.84,341.73,380.54,597.4864865,1847.27027,37,7.836504508,6.460794323,0.565936997,0.880952381,0.578125,-0.327811584
7836,8412.12,826.76,329.49,695.16,807.43,365.84,365.71,697.53,914.1020408,1847.591837,49,8.809829864,7.68005963,0.489932687,0.875,0.604938272,-0.951929308
7837,25193.96,462.63,638.07,595.85,497.83,276.41,331.09,714.59,1080.347826,1847.478261,46,9.666252893,6.165352393,0.770183495,0.93877551,0.657142857,-0.267729658
7838,13524.89,438.08,359.48,550.67,446.48,290.92,331.25,1177.79,1302.852459,1848.311475,61,13.59523833,5.88608356,0.901417049,0.871428571,0.521367521,0.45721693
7839,20150.9,947.63,280.98,666.94,597.87,359.15,434.78,1396.19,1439.183673,1848.836735,98,14.04512414,9.230211008,0.753731416,0.91588785,0.538461538,0.805293631
7840,10931.04,381,380.21,493.77,409.96,282.11,361.47,1212.38,1470.191489,1848.106383,47,11.14347226,5.565083232,0.86636982,0.854545455,0.534090909,-0.403964626
7841,20223.16,706.47,793.29,1116.51,856.04,984.94,488.33,585.45,337.6122449,1847.142857,49,8.752941831,7.114281275,0.582560349,0.960784314,0.765625,0.820796253
7842,18820.48,744.62,2353.1,1516.07,1312.38,2450.62,410.79,515.14,348.3571429,1847.404762,42,8.117101026,6.670694001,0.569765333,0.933333333,0.65625,0.982108703
7843,25295.49,841.37,271.58,682,632.99,356.51,397.37,980.62,1189.151515,1849.313131,99,12.56158202,10.57287471,0.539971389,0.891891892,0.6875,-0.688961993
7844,24467.09,980.71,286.73,724.24,735.4,353.66,410.79,1056.42,1203.179856,1850.208633,139,17.33390007,10.46362079,0.79724892,0.902597403,0.668269231,0.940850124
7845,19102.37,818.03,275.84,638.06,626.21,338.15,408.88,1625.99,1793.597015,1848.328358,67,10.59839207,8.300775079,0.621756263,0.930555556,0.609090909,1.267255675
7846,22426.33,990.59,285.39,697.72,762.57,373.65,423.98,2384.78,2050.829412,1852.152941,170,17.01012844,13.43495522,0.613337526,0.833333333,0.625,0.954643407
7847,24307.47,1023.24,277.73,644.01,676.39,335.89,402.95,1233.14,2669.778351,1851.206186,194,21.74823219,11.82787624,0.839179461,0.877828054,0.62987013,-1.504957534
7848,30785.33,691.31,2059.22,1057.87,993.76,358.07,410.87,445.91,543.7164179,1849.820896,67,10.78422283,8.036613066,0.666819247,0.893333333,0.67,1.009299824
7849,17434.54,614.42,2668.09,1525.92,3726.76,1952.84,363.09,400.09,679.0810811,1848.472973,74,15.66626994,6.622425374,0.906260942,0.840909091,0.616666667,1.469095209
7850,16671.06,436.87,592.68,544.66,509.68,290.81,303.34,381.87,796.4150943,1849.339623,53,11.08459902,6.258659954,0.825346444,0.898305085,0.602272727,-0.405356433
7851,21063.5,813.82,291.54,675.61,718.73,360.3,404.84,1079.66,1213.857143,1849.196429,56,9.284667146,8.035257566,0.501024631,0.903225806,0.691358025,0.610317714
7852,18658.74,1108.89,283.02,657.09,755.3,335.8,399.45,1893.33,1801.915094,1852.537736,106,15.72624527,9.162058099,0.812761418,0.834645669,0.552083333,-0.136739705
7853,15671.98,954.88,286.51,678.88,722.05,330.43,397.03,1500.31,2187.248826,1851.788732,213,19.63235277,14.07765969,0.697007002,0.930131004,0.71,-1.432732022
7854,11936.52,473.79,1636.63,478,2506.5,2247.46,298.52,1246.9,2279.020833,1851.333333,48,12.03726001,5.258610332,0.899528989,0.888888889,0.615384615,0.007581908
7855,9637.44,551.54,938.78,842.75,566.59,377.12,336.24,1476.98,2409.220339,1850.271186,59,11.60308766,6.736541901,0.814201901,0.893939394,0.536363636,-0.593021927
7856,14017.47,1667.54,306.15,824.47,1155.3,376.9,395.42,1284.64,2621.226804,1851.804124,97,15.23367775,8.116623898,0.846236219,0.950980392,0.808333333,0.04005208
7857,18848,1542.77,296.76,825.34,956.97,503.63,425.71,1329.42,2719.606796,1856.606796,206,23.83179717,12.16037191,0.860021212,0.884120172,0.492822967,0.57087178
7858,37254.58,484.79,517.73,617.52,459.3,293,347.82,385.55,643.6060606,1848.393939,33,6.985454949,6.034833342,0.503639106,0.942857143,0.785714286,0.944771944
7859,26775.78,830.61,270.76,674.44,619.39,399.59,347.54,1102.76,1221.390244,1848.585366,41,7.764540134,7.155938435,0.388098726,0.854166667,0.732142857,-1.102955944
7860,9411.11,441.81,282.89,594.41,533.97,405.32,392.41,938.43,1264.918919,1848.405405,37,7.823468232,6.173536744,0.614258522,0.973684211,0.660714286,-1.206382446
7861,19873.16,928.59,285.2,612.04,697.55,339.03,398.77,1414.17,1591.026667,1851.106667,75,12.59634241,8.017817808,0.771260593,0.862068966,0.681818182,-0.323130851
7862,21207.09,447.57,1743.04,532.36,411.71,291.1,360.74,1362.84,1698.116883,1850.844156,77,16.14577269,6.073603318,0.926549456,0.927710843,0.538461538,-0.911048956
7863,12140.13,395.06,262.11,471.15,373.05,283.94,293.45,1590.81,1869.048387,1851.790323,62,12.08832742,6.640721899,0.835592393,0.885714286,0.645833333,-0.269223255
7864,24625.31,549.03,566.82,707.24,590.44,389.66,373.03,1320.55,2505.709677,1849.596774,62,10.46085967,7.831349846,0.662984089,0.885714286,0.704545455,1.243481408
7865,29171.1,558.13,656.77,1090.97,1023.55,478,388.16,466.97,452.1612903,1848.83871,31,8.22860415,4.829966388,0.809606691,0.939393939,0.775,-1.463048763
7866,15862.78,427.22,860.04,546.85,463.04,287.12,311.55,385.33,697.4756098,1851.95122,82,15.29508798,7.140609413,0.88433315,0.901098901,0.569444444,0.712966174
7867,23217.19,832.91,348.67,670.23,818.44,372.42,443.72,543.7,725.78125,1850.171875,64,11.27046031,7.279316125,0.763442608,0.941176471,0.666666667,1.467385171
7868,15411.9,482.75,1201.26,710.08,597.49,407.57,357.51,502.34,848.8196721,1851.213115,61,12.63062976,6.293938178,0.867000337,0.910447761,0.616161616,-0.609882246
7869,19035.01,877.55,277.84,620.39,653.33,302.1,393.95,676.74,1009.137363,1853.989011,182,19.53800473,12.30857443,0.776610435,0.905472637,0.65,1.358144559
7870,21803.58,982.73,286.13,649.42,633.02,320.07,406.03,2149.36,1432.867925,1854.481132,106,15.74097025,9.300703975,0.806774373,0.876033058,0.509615385,0.624306493
7871,16999.33,418.05,647.63,702.03,644.13,307,371.6,1056.48,1475.625,1850.275,40,10.07216846,5.356437483,0.846866344,0.888888889,0.555555556,-0.678478771
7872,16527.48,366.11,273.91,450.95,316.08,272.92,309.48,1270.98,1679.469697,1851.742424,66,10.85170812,8.109887474,0.664444724,0.868421053,0.75,0.349431616
7873,20389.37,1048.16,290.25,735.91,814.73,344.41,401.93,1638.59,1961.65,1852.11,100,12.35997996,10.65632654,0.506629734,0.900900901,0.641025641,0.680498419
7874,20268.83,1067.23,296.68,693.66,849.28,334.11,425.2,1454.53,2203.228188,1854.946309,149,14.46258135,13.47909658,0.362463473,0.892215569,0.58203125,-0.374762819
7875,18972.74,803.23,4946.83,618.57,4853.11,5699.75,366.42,1202.58,2551.830189,1851,53,9.822294273,7.245351842,0.675190358,0.85483871,0.588888889,-1.543327239
7876,20903.44,1133.48,341.34,748,699.93,363.53,396.43,1171.18,2706.920792,1852.613861,101,14.65170015,9.453904241,0.763977559,0.841666667,0.554945055,0.939167541
7877,29743.31,1028.69,3149.87,2013.96,3508.96,2294.84,387.67,471.89,356.7333333,1851.466667,45,9.711116728,5.985611517,0.787459058,0.918367347,0.703125,0.723220666
7878,16193.82,1301.82,932.91,1188.84,1470.62,897.58,383.75,692.85,401.6304348,1852.380435,92,13.26380798,9.882176338,0.667010623,0.836363636,0.643356643,-1.117950066
7879,23937.81,631.29,3535.64,2233.75,4757.46,1680.75,378.99,497.18,438.7638889,1851.902778,72,14.12312951,6.695321981,0.880488302,0.86746988,0.615384615,1.197395021
7880,21086.97,545.92,1049.85,713.49,654.54,400.36,415.44,445.13,532.6153846,1850.461538,39,9.297334638,5.518250391,0.804811599,0.928571429,0.65,-1.466903067
7881,20247.81,448.45,566.72,574.19,516.4,290.07,336.1,1154.96,1567.102804,1853.682243,107,17.33044359,8.004793725,0.886936162,0.922413793,0.524509804,1.103460145
7882,10428.39,462.37,294.72,546.54,425.09,284.2,433.86,1383.32,2231.166667,1855.055556,90,17.06719602,6.860133907,0.915662274,0.918367347,0.494505495,0.74085539
7883,26273.63,820.25,266.97,606.85,578.07,303.25,386.47,1221.26,2573.352941,1855.014706,68,14.62956755,6.341490965,0.901167592,0.883116883,0.647619048,-0.028922571
7884,6140,705.12,1901.86,998.02,1043,3979.48,357.24,541,344.22,1853.16,50,9.407073211,6.899490823,0.679757975,0.943396226,0.617283951,0.97735163
7885,16252.89,550.33,2896.52,1724.13,3214.3,321.39,324.09,493.67,504.5434783,1853.478261,46,9.539439871,6.220965375,0.758106216,0.901960784,0.657142857,0.234959674
7886,25947.39,464.24,589.95,917.73,549.24,356.1,358.71,500.88,820.7073171,1852.292683,41,7.847091059,6.876895561,0.481652304,0.911111111,0.640625,-1.26570627
7887,12925.53,368.26,396.09,428.28,317.57,276.02,290.45,629.49,1063.06383,1852.765957,47,8.863688134,6.86525513,0.632528506,0.886792453,0.652777778,0.563673995
7888,23812.98,1126.3,285.56,676.13,767.12,333.72,411.71,1132.72,1326.44898,1856.081633,147,16.85440098,11.66184304,0.721977253,0.864705882,0.576470588,-0.900097401
7889,15697.78,1144.52,535.96,602.9,863.51,1221.04,402.45,1479.21,1604.27572,1856.769547,243,22.45835964,14.0390561,0.780532711,0.945525292,0.736363636,1.285478805
7890,21233.09,1215.44,287.88,768.28,813.19,387.26,459.04,1661.16,1936.866667,1854.011111,90,12.49464894,9.364091898,0.662063008,0.891089109,0.629370629,-1.144709974
7891,24186.03,451.88,397.63,555.03,417.57,291.38,347.6,1831.37,1996.426087,1855.478261,115,17.38708059,8.810745676,0.862098378,0.877862595,0.547619048,-0.788316659
7892,32096.17,786.81,2170.88,1965.92,5034.75,365.37,366,1582.33,2155.346154,1853.384615,52,9.959510283,6.695657067,0.740289902,0.962962963,0.641975309,-0.874916003
7893,15658.81,966.62,285.16,695.73,738.39,335.55,394.07,1532.01,2172.191919,1854.393939,99,14.23819536,9.190434137,0.763779322,0.860869565,0.634615385,-0.808445144
7894,13014.1,486.61,606.54,665.08,431.21,388.21,369.46,1518.17,2415.736111,1853.583333,72,11.67985758,7.938657633,0.733501456,0.9,0.654545455,-0.583926831
7895,19752.64,444.82,350.43,556.94,404.43,296.19,318.04,1345.85,2519.608247,1852.865979,97,16.82792265,7.55022838,0.893696183,0.873873874,0.713235294,1.506508429
7896,21634.3,840.11,2301.99,1786.56,2604.39,364.91,330.37,543.48,390.2795699,1855.752688,93,14.23921151,9.177145379,0.764605874,0.853211009,0.603896104,-1.232743402
7897,34519.39,799.68,1834.73,1483.1,2883.71,362.44,338.95,416.15,485.0731707,1852.829268,41,9.013789214,5.873008989,0.758598582,0.911111111,0.650793651,1.112848797
7898,9847.81,483.24,819.38,852.83,616.52,360.02,401.83,609.93,863.9285714,1853.619048,42,8.074282547,6.804931677,0.53824115,0.913043478,0.65625,-1.48684034
7899,18391.01,837.26,303.47,653.58,702.02,320.47,418.27,619.02,904.8617886,1855.95122,123,15.85556974,10.08405135,0.771693787,0.9609375,0.630769231,-0.63860477
7900,14330.18,430.28,431.97,711.95,521.1,413.33,335.21,940.92,1242.564103,1853.384615,39,7.870042138,6.527188185,0.558697605,0.886363636,0.696428571,-0.831713327
7901,12671.63,340.53,303.53,490.4,368.63,266.03,294.1,853.9,1291.9,1852.933333,30,7.920594063,4.785367828,0.796857126,0.967741935,0.714285714,0.509409872
7902,15453.85,917.36,286.46,621.15,669.74,319.26,405.14,1727.18,1730.58216,1860.075117,213,21.89517118,13.11163342,0.800871108,0.83203125,0.578804348,0.130384755
7903,24031.7,1062.79,285.63,690.93,708.7,366.86,418.21,7111.19,1853.365517,1856.717241,145,17.40719713,10.96201199,0.77680581,0.923566879,0.604166667,0.907368647
7904,20378.74,1136.23,280.74,690.65,654.5,335.94,416.46,1696.59,1902.6875,1856.076389,144,19.09925347,10.30676086,0.841894546,0.888888889,0.6,-1.468860196
7905,19214.79,979.31,280.76,677.78,708.5,346.53,398.71,1407,2382.068966,1855.258621,58,10.1483107,8.094486267,0.603161504,0.84057971,0.585858586,-0.352757246
7906,13980.08,465.95,736.85,673.9,396.05,325.83,331.72,1283.72,2495.366667,1853.916667,60,11.65067956,6.879882046,0.807027856,0.869565217,0.625,1.47417396
7907,16893.27,554.06,2091.85,1303.16,2375.65,332.32,347.98,445.1,453.3333333,1855.395833,96,14.9899613,8.907843255,0.804277489,0.813559322,0.6,1.408176001
7908,14941.04,524.48,2071.72,1400.45,1107.15,390.34,372.2,440.58,539.8450704,1857.605634,71,13.27507772,7.599008887,0.819955899,0.78021978,0.546153846,0.434211494
7909,29888.9,610.38,2159.24,1615.6,1980.85,309.4,379.25,373.86,583.7361111,1855.611111,72,12.7209799,7.496550903,0.807909855,0.87804878,0.545454545,0.9074481
7910,16418.1,764.87,292.77,625.04,632.27,331.88,397.12,783.51,1026.188366,1862.504155,361,23.55752328,20.47872462,0.494272183,0.930412371,0.626736111,-0.82252736
7911,20607.59,469.97,343.24,598.55,458.74,289.82,388.27,822.67,1118.018018,1857.126126,111,14.21324144,10.1641347,0.699004479,0.909836066,0.720779221,0.08770039
7912,12182.28,401.57,1406.58,1013.88,2885.57,806.22,331.34,1041.85,1477.692308,1856.538462,65,12.04856544,7.262214757,0.797933736,0.902777778,0.541666667,-0.688508331
7913,17187.45,874.22,1155.64,578.62,620.96,304.51,407.59,1736.56,1716.147929,1857.260355,169,18.12046137,12.61777631,0.71772415,0.913513514,0.704166667,-0.824832198
7914,21522.77,929.38,295.23,634.53,666.48,334.65,415.64,2293.42,1744.957806,1859.518987,237,20.11080408,16.054568,0.602252548,0.904580153,0.5925,0.665143067
7915,18258.72,434.92,264.02,505.88,379.48,287.5,351.92,1625.26,1882.3,1855.04,50,9.680461649,6.586581987,0.732841333,0.943396226,0.793650794,0.177949071
7916,11859.1,717.27,1121.94,1017.91,888.76,1846.18,348.81,476.93,339.9850746,1858.507463,67,15.28777928,5.803648365,0.925139779,0.917808219,0.478571429,0.621451983
7917,24178.01,522.9,1217.25,628.89,554.02,350.52,386.79,515.46,530.4938272,1857.555556,81,12.4625054,8.663470434,0.718852314,0.91011236,0.675,1.22750827
7918,34633.7,671.04,2222.82,1858,4731.14,325.66,375.6,434.52,613.74,1854.52,50,9.754083415,6.567332543,0.739377973,0.925925926,0.714285714,-1.419357563
7919,19001.13,532.98,856.51,631.77,600.21,455,365.53,422.68,668.8297872,1855.808511,47,10.52753372,6.073445666,0.816807305,0.839285714,0.580246914,0.92380795
7920,23614.75,1013.21,285.4,683.78,715.34,342.35,420.04,1641.09,1927.0875,1857.075,80,11.1125933,10.47367033,0.334193171,0.860215054,0.666666667,0.77696894
7921,28874.25,493.65,475.78,619.73,461.88,397.98,357.05,1507.85,2436.575,1855.1,40,7.687375138,6.622255166,0.507849929,0.930232558,0.714285714,-0.060509209
7922,18653.32,365.23,342.02,467.85,297.34,297.84,316.81,1373.19,2449.387097,1856.629032,62,10.34069142,8.235627724,0.604731894,0.898550725,0.563636364,0.625078273
7923,35739.09,568.51,3558.17,888.34,4645.74,3176.91,344.8,520.89,432.9714286,1856.628571,35,7.020400766,6.461478761,0.391010951,0.945945946,0.714285714,1.342848414
7924,35328.9,681.17,1453.27,806.5,827.8,534.36,390.59,422.08,681.9172932,1858.030075,133,17.24013311,10.15554502,0.808086246,0.923611111,0.782352941,1.530879847
7925,16420.35,553.02,2149.22,1442.95,4277.31,1171.62,343.48,437.37,789.8641975,1859.641975,81,15.16163178,7.253857184,0.878122903,0.852631579,0.519230769,-0.705316295
7926,24769.13,1055.35,285.08,705.26,704.74,319.48,417.57,1646.6,1916.556818,1857.909091,88,13.19607842,8.916154542,0.737206974,0.871287129,0.615384615,-0.89033644
7927,18175.43,1064.23,290.04,705.16,742.11,348.02,422.2,1638.05,1949.47619,1857.095238,105,17.75481028,7.714126978,0.900681019,0.889830508,0.648148148,-1.553058173
7928,14923.2,467.66,313.63,592.75,519.55,317.89,767.7,1797.22,2015.109375,1857.625,64,10.28424806,8.002676779,0.628079787,0.927536232,0.711111111,0.389488269
7929,32860.81,835.71,3847.69,2586.1,3015.44,396.63,360.98,715.48,374,1856.5,48,10.0252952,6.068508013,0.795982501,1,0.727272727,-1.399988581
7930,35564.69,848.63,3525.57,2520.99,4688.81,360.64,339.56,423.32,467.1388889,1856.875,72,16.57445626,5.740294413,0.938111347,0.86746988,0.642857143,-1.429435205
